ID	Category	Kind	Storage	Consume	Name	Belong	SkillLevel	Cost	ExpGain	MakeTime	AutoAppend	Produce1Genre	Produce1Detail	Produce1Parti	Produce1Level	Produce1Luck	Produce1Series	Produce1Bind	Produce1Rate	Produce2Genre	Produce2Detail	Produce2Parti	Produce2Level	Produce2Luck	Produce2Series	Produce2Bind	Produce2Rate	Produce3Genre	Produce3Detail	Produce3Parti	Produce3Level	Produce3Luck	Produce3Series	Produce3Bind	Produce3Rate	Stuff1Genre	Stuff1Detail	Stuff1Parti	Stuff1Level	Stuff1Series	Stuff1Bind	Stuff1Num	Stuff2Genre	Stuff2Detail	Stuff2Parti	Stuff2Level	Stuff2Series	Stuff2Bind	Stuff2Num	Stuff3Genre	Stuff3Detail	Stuff3Parti	Stuff3Level	Stuff3Series	Stuff3Bind	Stuff3Num	Stuff4Genre	Stuff4Detail	Stuff4Parti	Stuff4Level	Stuff4Series	Stuff4Bind	Stuff4Num	Stuff5Genre	Stuff5Detail	Stuff5Parti	Stuff5Level	Stuff5Series	Stuff5Bind	Stuff5Num	Desc
3258	9	64	1		Hệ hỏa Tụ Tiễn 7	6	1	10000	10000	54	1	2	2	2677	10	100	4		100																	2	2	2676	10	4		1	18	1	4010	1	0		7																						
3259	9	64	1		Hệ hỏa Tụ Tiễn 8	6	1	10000	10000	54	1	2	2	2678	10	100	4		100																	2	2	2677	10	4		1	18	1	4010	1	0		8																						
3260	9	64	1		Hệ hỏa Tụ Tiễn 9	6	1	10000	10000	54	1	2	2	2679	10	100	4		100																	2	2	2678	10	4		1	18	1	4010	1	0		9																						
3261	9	64	1		Hệ hỏa Tụ Tiễn 10	6	1	10000	10000	54	1	2	2	2680	10	100	4		100																	2	2	2679	10	4		1	18	1	4010	1	0		10																						
3262	9	64	1		Hệ hỏa Tụ Tiễn 11	6	1	10000	10000	54	1	2	2	2681	10	100	4		100																	2	2	2680	10	4		1	18	1	4010	1	0		11																						
3263	9	64	1		Hệ hỏa Tụ Tiễn 12	6	1	10000	10000	54	1	2	2	2682	10	100	4		100																	2	2	2681	10	4		1	18	1	4010	1	0		12																						
3264	9	64	1		Hệ hỏa Tụ Tiễn 13	6	1	10000	10000	54	1	2	2	2683	10	100	4		100																	2	2	2682	10	4		1	18	1	4010	1	0		13																						
3265	9	64	1		Hệ hỏa Tụ Tiễn 14	6	1	10000	10000	54	1	2	2	2684	10	100	4		100																	2	2	2683	10	4		1	18	1	4010	1	0		14																						
3266	9	64	1		Hệ hỏa Tụ Tiễn 15	6	1	10000	10000	54	1	2	2	2685	10	100	4		100																	2	2	2684	10	4		1	18	1	4010	1	0		15																						
3267	9	64	1		Hệ hỏa Tụ Tiễn 16	6	1	10000	10000	54	1	2	2	2686	10	100	4		100																	2	2	2685	10	4		1	18	1	4010	1	0		16																						
3268	9	64	1		Hệ hỏa Tụ Tiễn 17	6	1	10000	10000	54	1	2	2	2687	10	100	4		100																	2	2	2686	10	4		1	18	1	4010	1	0		17																						
3269	9	64	1		Hệ hỏa Tụ Tiễn 18	6	1	10000	10000	54	1	2	2	2688	10	100	4		100																	2	2	2687	10	4		1	18	1	4010	1	0		18																						
3270	9	64	1		Hệ hỏa Tụ Tiễn 19	6	1	10000	10000	54	1	2	2	2689	10	100	4		100																	2	2	2688	10	4		1	18	1	4010	1	0		19																						
3271	9	64	1		Hệ hỏa Tụ Tiễn 20	6	1	10000	10000	54	1	2	2	2690	10	100	4		100																	2	2	2689	10	4		1	18	1	4010	1	0		20																						
3272	9	64	1		Hệ thổ Tụ Tiễn 2	6	1	10000	10000	54	1	2	2	2691	10	100	5		100																	2	2	2519	10	5		1	18	1	4010	1	0		2																						
3273	9	64	1		Hệ thổ Tụ Tiễn 3	6	1	10000	10000	54	1	2	2	2692	10	100	5		100																	2	2	2691	10	5		1	18	1	4010	1	0		3																						
3274	9	64	1		Hệ thổ Tụ Tiễn 4	6	1	10000	10000	54	1	2	2	2693	10	100	5		100																	2	2	2692	10	5		1	18	1	4010	1	0		4																						
3275	9	64	1		Hệ thổ Tụ Tiễn 5	6	1	10000	10000	54	1	2	2	2694	10	100	5		100																	2	2	2693	10	5		1	18	1	4010	1	0		5																						
3276	9	64	1		Hệ thổ Tụ Tiễn 6	6	1	10000	10000	54	1	2	2	2695	10	100	5		100																	2	2	2694	10	5		1	18	1	4010	1	0		6																						
3277	9	64	1		Hệ thổ Tụ Tiễn 7	6	1	10000	10000	54	1	2	2	2696	10	100	5		100																	2	2	2695	10	5		1	18	1	4010	1	0		7																						
3278	9	64	1		Hệ thổ Tụ Tiễn 8	6	1	10000	10000	54	1	2	2	2697	10	100	5		100																	2	2	2696	10	5		1	18	1	4010	1	0		8																						
3279	9	64	1		Hệ thổ Tụ Tiễn 9	6	1	10000	10000	54	1	2	2	2698	10	100	5		100																	2	2	2697	10	5		1	18	1	4010	1	0		9																						
3280	9	64	1		Hệ thổ Tụ Tiễn 10	6	1	10000	10000	54	1	2	2	2699	10	100	5		100																	2	2	2698	10	5		1	18	1	4010	1	0		10																						
3281	9	64	1		Hệ thổ Tụ Tiễn 11	6	1	10000	10000	54	1	2	2	2700	10	100	5		100																	2	2	2699	10	5		1	18	1	4010	1	0		11																						
3282	9	64	1		Hệ thổ Tụ Tiễn 12	6	1	10000	10000	54	1	2	2	2701	10	100	5		100																	2	2	2700	10	5		1	18	1	4010	1	0		12																						
3283	9	64	1		Hệ thổ Tụ Tiễn 13	6	1	10000	10000	54	1	2	2	2702	10	100	5		100																	2	2	2701	10	5		1	18	1	4010	1	0		13																						
3284	9	64	1		Hệ thổ Tụ Tiễn 14	6	1	10000	10000	54	1	2	2	2703	10	100	5		100																	2	2	2702	10	5		1	18	1	4010	1	0		14																						
3285	9	64	1		Hệ thổ Tụ Tiễn 15	6	1	10000	10000	54	1	2	2	2704	10	100	5		100																	2	2	2703	10	5		1	18	1	4010	1	0		15																						
3286	9	64	1		Hệ thổ Tụ Tiễn 16	6	1	10000	10000	54	1	2	2	2705	10	100	5		100																	2	2	2704	10	5		1	18	1	4010	1	0		16																						
3287	9	64	1		Hệ thổ Tụ Tiễn 17	6	1	10000	10000	54	1	2	2	2706	10	100	5		100																	2	2	2705	10	5		1	18	1	4010	1	0		17																						
3288	9	64	1		Hệ thổ Tụ Tiễn 18	6	1	10000	10000	54	1	2	2	2707	10	100	5		100																	2	2	2706	10	5		1	18	1	4010	1	0		18																						
3289	9	64	1		Hệ thổ Tụ Tiễn 19	6	1	10000	10000	54	1	2	2	2708	10	100	5		100																	2	2	2707	10	5		1	18	1	4010	1	0		19																						
3290	9	64	1		Hệ thổ Tụ Tiễn 20	6	1	10000	10000	54	1	2	2	2709	10	100	5		100																	2	2	2708	10	5		1	18	1	4010	1	0		20																						
3291	9	65	1		Lv.8-Hiệu ứng Kim Đao Ngoại	6	1	10000	10000	54	1	2	1	3870	10	100	5		100																	2	1	2653	10	1		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3292	9	65	1		Lv.8-Hiệu ứng Kim Đao Ngoại	6	1	10000	10000	54	1	2	1	3870	10	100	5		100																	2	1	3090	10	1		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3293	9	65	1		Lv.8-Hiệu ứng Mộc Đao Ngoại	6	1	10000	10000	54	1	2	1	3890	10	100	5		100																	2	1	2729	10	2		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3294	9	65	1		Lv.8-Hiệu ứng Mộc Đao Ngoại	6	1	10000	10000	54	1	2	1	3890	10	100	5		100																	2	1	3261	10	2		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3295	9	65	1		Lv.8-Hiệu ứng Thủy Đao Ngoại	6	1	10000	10000	54	1	2	1	3910	10	100	5		100																	2	1	2862	10	3		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3296	9	65	1		Lv.8-Hiệu ứng Thủy Đao Ngoại	6	1	10000	10000	54	1	2	1	3910	10	100	5		100																	2	1	3451	10	3		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3297	9	65	1		Lv.8-Hiệu ứng Hỏa Đao Nội	6	1	10000	10000	54	1	2	1	3930	10	100	5		100																	2	1	2919	10	4		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3298	9	65	1		Lv.8-Hiệu ứng Hỏa Đao Nội	6	1	10000	10000	54	1	2	1	3930	10	100	5		100																	2	1	3660	10	4		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3299	9	65	1		Lv.8-Hiệu ứng Thổ Đao Ngoại	6	1	10000	10000	54	1	2	1	3950	10	100	5		100																	2	1	2995	10	5		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3300	9	65	1		Lv.8-Hiệu ứng Thổ Đao Ngoại	6	1	10000	10000	54	1	2	1	3950	10	100	5		100																	2	1	2995	10	5		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3301	9	65	1		Lv.8-Hiệu ứng Thổ Đao Ngoại	6	1	10000	10000	54	1	2	1	3950	10	100	5		100																	2	1	3793	10	5		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3302	9	65	1		Lv.8-Hiệu ứng Kim Côn Ngoại	6	1	10000	10000	54	1	2	1	3970	10	100	5		100																	2	1	2672	10	1		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3303	9	65	1		Lv.8-Hiệu ứng Kim Côn Ngoại	6	1	10000	10000	54	1	2	1	3970	10	100	5		100																	2	1	3071	10	1		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3304	9	65	1		Lv.8-Hiệu ứng Hỏa Côn Ngoại	6	1	10000	10000	54	1	2	1	3990	10	100	5		100																	2	1	2900	10	4		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3305	9	65	1		Lv.8-Hiệu ứng Hỏa Côn Ngoại	6	1	10000	10000	54	1	2	1	3990	10	100	5		100																	2	1	3603	10	4		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3306	9	65	1		Lv.8-Hiệu ứng Kim Thương Ngoại	6	1	10000	10000	54	1	2	1	4010	10	100	5		100																	2	1	2691	10	1		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3307	9	65	1		Lv.8-Hiệu ứng Kim Thương Ngoại	6	1	10000	10000	54	1	2	1	4010	10	100	5		100																	2	1	3014	10	1		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3308	9	65	1		Lv.8-Hiệu ứng Hỏa Thương Ngoại	6	1	10000	10000	54	1	2	1	4030	10	100	5		100																	2	1	2938	10	4		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3309	9	65	1		Lv.8-Hiệu ứng Hỏa Thương Ngoại	6	1	10000	10000	54	1	2	1	4030	10	100	5		100																	2	1	3546	10	4		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3310	9	65	1		Lv.8-Hiệu ứng Kim Chùy Ngoại	6	1	10000	10000	54	1	2	1	4050	10	100	5		100																	2	1	2710	10	1		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3311	9	65	1		Lv.8-Hiệu ứng Kim Chùy Ngoại	6	1	10000	10000	54	1	2	1	4050	10	100	5		100																	2	1	3033	10	1		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3312	9	65	1		Lv.8-Hiệu ứng Mộc Chùy Ngoại	6	1	10000	10000	54	1	2	1	4070	10	100	5		100																	2	1	2786	10	2		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3313	9	65	1		Lv.8-Hiệu ứng Mộc Thủ Nội	6	1	10000	10000	54	1	2	1	4090	10	100	5		100																	2	1	2748	10	2		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3314	9	65	1		Lv.8-Hiệu ứng Mộc Thủ Nội	6	1	10000	10000	54	1	2	1	4090	10	100	5		100																	2	1	3356	10	2		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3315	9	65	1		Lv.8-Hiệu ứng Thủy Thủ Ngoại	6	1	10000	10000	54	1	2	1	4110	10	100	5		100																	2	1	2824	10	3		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3316	9	65	1		Lv.8-Hiệu ứng Thủy Thủ Ngoại	6	1	10000	10000	54	1	2	1	4110	10	100	5		100																	2	1	3413	10	3		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3317	9	65	1		Lv.8-Hiệu ứng Thủy Thủ Nội	6	1	10000	10000	54	1	2	1	4130	10	100	5		100																	2	1	2843	10	3		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3318	9	65	1		Lv.8-Hiệu ứng Thủy Thủ Nội	6	1	10000	10000	54	1	2	1	4130	10	100	5		100																	2	1	3527	10	3		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3319	9	65	1		Lv.8-Hiệu ứng Hỏa Thủ Nội	6	1	10000	10000	54	1	2	1	4150	10	100	5		100																	2	1	2881	10	4		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3320	9	65	1		Lv.8-Hiệu ứng Hỏa Thủ Nội	6	1	10000	10000	54	1	2	1	4150	10	100	5		100																	2	1	3698	10	4		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3321	9	65	1		Lv.8-Hiệu ứng Mộc Kiếm Nội	6	1	10000	10000	54	1	2	1	4170	10	100	5		100																	2	1	2767	10	2		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3322	9	65	1		Lv.8-Hiệu ứng Thủy Kiếm Nội	6	1	10000	10000	54	1	2	1	4190	10	100	5		100																	2	1	2805	10	3		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3323	9	65	1		Lv.8-Hiệu ứng Thủy Kiếm Nội	6	1	10000	10000	54	1	2	1	4190	10	100	5		100																	2	1	3508	10	3		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3324	9	65	1		Lv.8-Hiệu ứng Thổ Kiếm Nội	6	1	10000	10000	54	1	2	1	4210	10	100	5		100																	2	1	2957	10	5		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3325	9	65	1		Lv.8-Hiệu ứng Thổ Kiếm Nội	6	1	10000	10000	54	1	2	1	4210	10	100	5		100																	2	1	3850	10	5		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3326	9	65	1		Lv.8-Hiệu ứng Thổ Kiếm Ngoại	6	1	10000	10000	54	1	2	1	4230	10	100	5		100																	2	1	2976	10	5		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3327	9	65	1		Lv.8-Hiệu ứng Thổ Kiếm Ngoại	6	1	10000	10000	54	1	2	1	4230	10	100	5		100																	2	1	3812	10	5		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3328	9	65	1		Lv.8- Nội công Kim Đao	6	1	10000	10000	54	1	2	1	4250	10	100	5		100																	2	1	3128	10	1		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3329	9	65	1		Lv.8- Nội công Mộc Đao	6	1	10000	10000	54	1	2	1	4270	10	100	5		100																	2	1	3318	10	1		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3330	9	65	1		Lv.8- Nội công Thủy Đao	6	1	10000	10000	54	1	2	1	4290	10	100	5		100																	2	1	3489	10	3		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3331	9	65	1		Lv.8- Ngoại công Hỏa Đao	6	1	10000	10000	54	1	2	1	4310	10	100	5		100																	2	1	3622	10	4		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3332	9	65	1		Lv.8- Nội công Thổ Đao	6	1	10000	10000	54	1	2	1	4330	10	100	5		100																	2	1	3831	10	5		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3333	9	65	1		Lv.8- Ngoại công Mộc Côn	6	1	10000	10000	54	1	2	1	4350	10	100	5		100																	2	1	3242	10	2		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3334	9	65	1		Lv.8- Ngoại công Thủy Côn	6	1	10000	10000	54	1	2	1	4370	10	100	5		100																	2	1	3432	10	3		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3335	9	65	1		Lv.8- Ngoại công Thổ Côn	6	1	10000	10000	54	1	2	1	4390	10	100	5		100																	2	1	3774	10	5		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3336	9	65	1		Lv.8-Ngoại Công-Mộc Thương	6	1	10000	10000	54	1	2	1	4410	10	100	5		100																	2	1	3185	10	2		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3337	9	65	1		Lv.8-Ngoại Công-Mộc Thương	6	1	10000	10000	54	1	2	1	4410	10	100	5		100																	2	1	3299	10	2		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3338	9	65	1		Lv.8-Ngoại Công-Thủy Thương	6	1	10000	10000	54	1	2	1	4430	10	100	5		100																	2	1	3375	10	3		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3339	9	65	1		Lv.8-Ngoại Công-Thổ Thương	6	1	10000	10000	54	1	2	1	4450	10	100	5		100																	2	1	3717	10	5		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3340	9	65	1		Lv.8-Ngoại Công-Thủy Chùy	6	1	10000	10000	54	1	2	1	4470	10	100	5		100																	2	1	3204	10	3		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3341	9	65	1		Lv.8-Ngoại Công-Thủy Chùy	6	1	10000	10000	54	1	2	1	4470	10	100	5		100																	2	1	3394	10	3		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3342	9	65	1		Lv.8-Ngoại Công-Hỏa Chùy	6	1	10000	10000	54	1	2	1	4490	10	100	5		100																	2	1	3565	10	4		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3343	9	65	1		Lv.8-Ngoại Công-Thổ Chùy	6	1	10000	10000	54	1	2	1	4510	10	100	5		100																	2	1	3736	10	5		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3344	9	65	1		Lv.8- Ngoại Công Kim Thủ	6	1	10000	10000	54	1	2	1	4530	10	100	5		100																	2	1	3052	10	1		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3345	9	65	1		Lv.8- Nội công Kim Thủ	6	1	10000	10000	54	1	2	1	4550	10	100	5		100																	2	1	3166	10	1		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3346	9	65	1		Lv.8- Ngoại Công Mộc Thủ	6	1	10000	10000	54	1	2	1	4570	10	100	5		100																	2	1	3223	10	2		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3347	9	65	1		Lv.8-Ngoại Công-Hỏa Thủ	6	1	10000	10000	54	1	2	1	4590	10	100	5		100																	2	1	3584	10	4		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3348	9	65	1		Lv.8- Ngoại Công Thổ Thủ	6	1	10000	10000	54	1	2	1	4610	10	100	5		100																	2	1	3755	10	5		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3349	9	65	1		Lv.8- Nội công Thổ Thủ	6	1	10000	10000	54	1	2	1	4630	10	100	5		100																	2	1	3869	10	5		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3350	9	65	1		Lv.8- Ngoại công Kim Kiếm	6	1	10000	10000	54	1	2	1	4650	10	100	5		100																	2	1	3109	10	1		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3351	9	65	1		Lv.8- Nội công Kim Kiếm	6	1	10000	10000	54	1	2	1	4670	10	100	5		100																	2	1	3147	10	1		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3352	9	65	1		Lv.8- Ngoại công Mộc Kiếm	6	1	10000	10000	54	1	2	1	4690	10	100	5		100																	2	1	3280	10	2		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3353	9	65	1		Lv.8- Nội công Mộc Kiếm	6	1	10000	10000	54	1	2	1	4710	10	100	5		100																	2	1	3337	10	2		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3354	9	65	1		Lv.8- Ngoại công Thủy Kiếm	6	1	10000	10000	54	1	2	1	4730	10	100	5		100																	2	1	3470	10	3		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3355	9	65	1		Lv.8- Ngoại công Hỏa Kiếm	6	1	10000	10000	54	1	2	1	4750	10	100	5		100																	2	1	3641	10	4		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3356	9	65	1		Lv.8- Nội công Hỏa Kiếm	6	1	10000	10000	54	1	2	1	4770	10	100	5		100																	2	1	3679	10	4		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3357	9	65	1		Lv.8-Hiệu Ứng-Phi Đao	6	1	10000	10000	54	1	2	2	2710	10	100	5		100																	2	2	2538	10	5		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3358	9	65	1		Lv.8-Hiệu Ứng-Tụ Tiễn	6	1	10000	10000	54	1	2	2	2730	10	100	5		100																	2	2	2557	10	5		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3359	9	65	1		Lv.8-Song Tu-Kim-Phi Đao	6	1	10000	10000	54	1	2	2	2750	10	100	5		100																	2	2	2576	10	1		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3360	9	65	1		Lv.8-Song Tu-Thủy-Phi Đao	6	1	10000	10000	54	1	2	2	2770	10	100	5		100																	2	2	2595	10	3		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3361	9	65	1		Lv.8-Song Tu-Hỏa-Phi Đao	6	1	10000	10000	54	1	2	2	2790	10	100	5		100																	2	2	2614	10	4		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3362	9	65	1		Lv.8-Song Tu-Thổ-Phi Đao	6	1	10000	10000	54	1	2	2	2810	10	100	5		100																	2	2	2633	10	5		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3363	9	65	1		Lv.8-Song Tu-Kim-Tụ Tiễn	6	1	10000	10000	54	1	2	2	2830	10	100	5		100																	2	2	2652	10	1		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3364	9	65	1		Lv.8-Song Tu-Thủy-Tụ Tiễn	6	1	10000	10000	54	1	2	2	2850	10	100	5		100																	2	2	2671	10	3		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3365	9	65	1		Lv.8-Song Tu-Hỏa-Tụ Tiễn	6	1	10000	10000	54	1	2	2	2870	10	100	5		100																	2	2	2690	10	4		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3366	9	65	1		Lv.8-Song Tu-Thổ-Tụ Tiễn	6	1	10000	10000	54	1	2	2	2890	10	100	5		100																	2	2	2709	10	5		1	18	1	4010	1	0		20	18	1	4020	1	0		1000															
3367	9	66	1		Lv.8-Hiệu ứng Kim Đao Ngoại 2	6	1	10000	10000	54	1	2	1	3871	10	100	5		100																	2	1	3870	10	1		1	18	1	4010	1	0		30	18	1	4020	1	0		1250															
3368	9	66	1		Lv.8-Hiệu ứng Kim Đao Ngoại 3	6	1	10000	10000	54	1	2	1	3872	10	100	5		100																	2	1	3871	10	1		1	18	1	4010	1	0		40	18	1	4020	1	0		1500															
3369	9	66	1		Lv.8-Hiệu ứng Kim Đao Ngoại 4	6	1	10000	10000	54	1	2	1	3873	10	100	5		100																	2	1	3872	10	1		1	18	1	4010	1	0		60	18	1	4020	1	0		1750															
3370	9	66	1		Lv.8-Hiệu ứng Kim Đao Ngoại 5	6	1	10000	10000	54	1	2	1	3874	10	100	5		100																	2	1	3873	10	1		1	18	1	4010	1	0		70	18	1	4020	1	0		2000															
3371	9	66	1		Lv.8-Hiệu ứng Kim Đao Ngoại 6	6	1	10000	10000	54	1	2	1	3875	10	100	5		100																	2	1	3874	10	1		1	18	1	4010	1	0		80	18	1	4020	1	0		2250															
3372	9	66	1		Lv.8-Hiệu ứng Kim Đao Ngoại 7	6	1	10000	10000	54	1	2	1	3876	10	100	5		100																	2	1	3875	10	1		1	18	1	4010	1	0		100	18	1	4020	1	0		2500															
3373	9	66	1		Lv.8-Hiệu ứng Kim Đao Ngoại 8	6	1	10000	10000	54	1	2	1	3877	10	100	5		100																	2	1	3876	10	1		1	18	1	4010	1	0		110	18	1	4020	1	0		2750															
3374	9	66	1		Lv.8-Hiệu ứng Kim Đao Ngoại 9	6	1	10000	10000	54	1	2	1	3878	10	100	5		100																	2	1	3877	10	1		1	18	1	4010	1	0		120	18	1	4020	1	0		3000															
3375	9	66	1		Lv.8-Hiệu ứng Kim Đao Ngoại 10	6	1	10000	10000	54	1	2	1	3879	10	100	5		100																	2	1	3878	10	1		1	18	1	4010	1	0		140	18	1	4020	1	0		3250															
3376	9	66	1		Lv.8-Hiệu ứng Kim Đao Ngoại 11	6	1	10000	10000	54	1	2	1	3880	10	100	5		100																	2	1	3879	10	1		1	18	1	4010	1	0		150	18	1	4020	1	0		3500															
3377	9	66	1		Lv.8-Hiệu ứng Kim Đao Ngoại 12	6	1	10000	10000	54	1	2	1	3881	10	100	5		100																	2	1	3880	10	1		1	18	1	4010	1	0		160	18	1	4020	1	0		3750															
3378	9	66	1		Lv.8-Hiệu ứng Kim Đao Ngoại 13	6	1	10000	10000	54	1	2	1	3882	10	100	5		100																	2	1	3881	10	1		1	18	1	4010	1	0		180	18	1	4020	1	0		4000															
