Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	ZhenId	UnLockInterval	FightPower																			
Tuyệt Thế Trấn Phái Minh Giáo Tầng 5	Bí Kiếp Trấn Phái	1	1	15	1085	7	\image\sukienevent\image\event2014\Book_mingjiao_1.spr	\image\sukienevent\image\event2014\Book_mingjiao_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>5<color>		0		540000000			1	1	mask			allskill_v	5	5			1961	1961	allskill_v	5	5			1996	1996	damage_all_resist	48	48					lifemax_v	1400	1400												defencedeadlystrikedamagetrim	3	3																			fastwalkrun_p	3	3	-1	-1	0	0	allseriesstateresisttime	18	18							5	100	6	11																																																																												
Tuyệt Thế Trấn Phái Minh Giáo Tầng 6	Bí Kiếp Trấn Phái	1	1	15	1086	7	\image\sukienevent\image\event2014\Book_mingjiao_1.spr	\image\sukienevent\image\event2014\Book_mingjiao_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>6<color>		0		550000000			1	1	mask			allskill_v	6	6			1961	1961	allskill_v	6	6			1996	1996	damage_all_resist	50	50					lifemax_v	1500	1500												defencedeadlystrikedamagetrim	3	3																			fastwalkrun_p	3	3	-1	-1	0	0	allseriesstateresisttime	20	20							5	100	6	11																																																																												
Tuyệt Thế Trấn Phái Minh Giáo Tầng 7	Bí Kiếp Trấn Phái	1	1	15	1087	7	\image\sukienevent\image\event2014\Book_mingjiao_1.spr	\image\sukienevent\image\event2014\Book_mingjiao_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>7<color>		0		560000000			1	1	mask			allskill_v	7	7			1961	1961	allskill_v	7	7			1996	1996	damage_all_resist	52	52					lifemax_v	1600	1600												defencedeadlystrikedamagetrim	4	4																			fastwalkrun_p	4	4	-1	-1	0	0	allseriesstateresisttime	22	22							5	100	6	11																																																																												
Tuyệt Thế Trấn Phái Minh Giáo Tầng 8	Bí Kiếp Trấn Phái	1	1	15	1088	7	\image\sukienevent\image\event2014\Book_mingjiao_1.spr	\image\sukienevent\image\event2014\Book_mingjiao_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>8<color>		0		570000000			1	1	mask			allskill_v	8	8			1961	1961	allskill_v	8	8			1996	1996	damage_all_resist	54	54					lifemax_v	1700	1700												defencedeadlystrikedamagetrim	4	4																			fastwalkrun_p	4	4	-1	-1	0	0	allseriesstateresisttime	24	24							5	100	6	11																																																																												
Tuyệt Thế Trấn Phái Minh Giáo Tầng 9	Bí Kiếp Trấn Phái	1	1	15	1089	7	\image\sukienevent\image\event2014\Book_mingjiao_1.spr	\image\sukienevent\image\event2014\Book_mingjiao_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>9<color>		0		580000000			1	1	mask			allskill_v	9	9			1961	1961	allskill_v	9	9			1996	1996	damage_all_resist	56	56					lifemax_v	1800	1800												defencedeadlystrikedamagetrim	5	5																			fastwalkrun_p	5	5	-1	-1	0	0	allseriesstateresisttime	26	26							5	100	6	11																																																																												
Tuyệt Thế Trấn Phái Minh Giáo Tầng 10	Bí Kiếp Trấn Phái	1	1	15	1090	7	\image\sukienevent\image\event2014\Book_mingjiao_1.spr	\image\sukienevent\image\event2014\Book_mingjiao_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>10<color>		0		590000000			1	1	mask			allskill_v	10	10			1961	1961	allskill_v	10	10			1996	1996	damage_all_resist	58	58					lifemax_v	1900	1900												defencedeadlystrikedamagetrim	5	5																			fastwalkrun_p	5	5	-1	-1	0	0	allseriesstateresisttime	28	28							5	100	6	11																																																																												
Tuyệt Thế Trấn Phái Minh Giáo Tầng 11	Bí Kiếp Trấn Phái	1	1	15	1091	7	\image\sukienevent\image\event2014\Book_mingjiao_1.spr	\image\sukienevent\image\event2014\Book_mingjiao_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>11<color>		0		600000000			1	1	mask			allskill_v	11	11			1961	1961	allskill_v	11	11			1996	1996	damage_all_resist	60	60					lifemax_v	2000	2000												defencedeadlystrikedamagetrim	6	6																			fastwalkrun_p	6	6	-1	-1	0	0	allseriesstateresisttime	30	30							5	100	6	11																																																																												
Tuyệt Thế Trấn Phái Minh Giáo Tầng 12	Bí Kiếp Trấn Phái	1	1	15	1092	7	\image\sukienevent\image\event2014\Book_mingjiao_1.spr	\image\sukienevent\image\event2014\Book_mingjiao_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>12<color>		0		610000000			1	1	mask			allskill_v	12	12			1961	1961	allskill_v	12	12			1996	1996	damage_all_resist	62	62					lifemax_v	2100	2100												defencedeadlystrikedamagetrim	6	6																			fastwalkrun_p	6	6	-1	-1	0	0	allseriesstateresisttime	32	32							5	100	6	11																																																																												
Tuyệt Thế Trấn Phái Minh Giáo Tầng 13	Bí Kiếp Trấn Phái	1	1	15	1093	7	\image\sukienevent\image\event2014\Book_mingjiao_1.spr	\image\sukienevent\image\event2014\Book_mingjiao_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>13<color>		0		620000000			1	1	mask			allskill_v	13	13			1961	1961	allskill_v	13	13			1996	1996	damage_all_resist	64	64					lifemax_v	2200	2200												defencedeadlystrikedamagetrim	7	7																			fastwalkrun_p	7	7	-1	-1	0	0	allseriesstateresisttime	34	34							5	100	6	11																																																																												
Tuyệt Thế Trấn Phái Minh Giáo Tầng 14	Bí Kiếp Trấn Phái	1	1	15	1094	7	\image\sukienevent\image\event2014\Book_mingjiao_1.spr	\image\sukienevent\image\event2014\Book_mingjiao_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>14<color>		0		630000000			1	1	mask			allskill_v	14	14			1961	1961	allskill_v	14	14			1996	1996	damage_all_resist	66	66					lifemax_v	2300	2300												defencedeadlystrikedamagetrim	7	7																			fastwalkrun_p	7	7	-1	-1	0	0	allseriesstateresisttime	36	36							5	100	6	11																																																																												
Tuyệt Thế Trấn Phái Minh Giáo Tầng 15	Bí Kiếp Trấn Phái	1	1	15	1095	7	\image\sukienevent\image\event2014\Book_mingjiao_1.spr	\image\sukienevent\image\event2014\Book_mingjiao_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>15<color>		0		640000000			1	1	mask			allskill_v	15	15			1961	1961	allskill_v	15	15			1996	1996	damage_all_resist	68	68					lifemax_v	2400	2400												defencedeadlystrikedamagetrim	8	8																			fastwalkrun_p	8	8	-1	-1	0	0	allseriesstateresisttime	38	38							5	100	6	11																																																																												
Tuyệt Thế Trấn Phái Minh Giáo Tầng 16	Bí Kiếp Trấn Phái	1	1	15	1096	7	\image\sukienevent\image\event2014\Book_mingjiao_1.spr	\image\sukienevent\image\event2014\Book_mingjiao_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>16<color>		0		650000000			1	1	mask			allskill_v	16	16			1961	1961	allskill_v	16	16			1996	1996	damage_all_resist	70	70					lifemax_v	2500	2500												defencedeadlystrikedamagetrim	8	8																			fastwalkrun_p	8	8	-1	-1	0	0	allseriesstateresisttime	40	40							5	100	6	11																																																																												
Tuyệt Thế Trấn Phái Minh Giáo Tầng 17	Bí Kiếp Trấn Phái	1	1	15	1097	7	\image\sukienevent\image\event2014\Book_mingjiao_1.spr	\image\sukienevent\image\event2014\Book_mingjiao_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>17<color>		0		660000000			1	1	mask			allskill_v	17	17			1961	1961	allskill_v	17	17			1996	1996	damage_all_resist	72	72					lifemax_v	2600	2600												defencedeadlystrikedamagetrim	9	9																			fastwalkrun_p	9	9	-1	-1	0	0	allseriesstateresisttime	42	42							5	100	6	11																																																																												
Tuyệt Thế Trấn Phái Minh Giáo Tầng 18	Bí Kiếp Trấn Phái	1	1	15	1098	7	\image\sukienevent\image\event2014\Book_mingjiao_1.spr	\image\sukienevent\image\event2014\Book_mingjiao_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>18<color>		0		670000000			1	1	mask			allskill_v	18	18			1961	1961	allskill_v	18	18			1996	1996	damage_all_resist	74	74					lifemax_v	2700	2700												defencedeadlystrikedamagetrim	9	9																			fastwalkrun_p	9	9	-1	-1	0	0	allseriesstateresisttime	44	44							5	100	6	11																																																																												
Tuyệt Thế Trấn Phái Minh Giáo Tầng 19	Bí Kiếp Trấn Phái	1	1	15	1099	7	\image\sukienevent\image\event2014\Book_mingjiao_1.spr	\image\sukienevent\image\event2014\Book_mingjiao_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>19<color>		0		680000000			1	1	mask			allskill_v	19	19			1961	1961	allskill_v	19	19			1996	1996	damage_all_resist	76	76					lifemax_v	2800	2800												defencedeadlystrikedamagetrim	10	10																			fastwalkrun_p	10	10	-1	-1	0	0	allseriesstateresisttime	46	46							5	100	6	11																																																																												
Tuyệt Thế Trấn Phái Minh Giáo Tầng 20	Bí Kiếp Trấn Phái	1	1	15	1100	7	\image\sukienevent\image\event2014\Book_mingjiao_1.spr	\image\sukienevent\image\event2014\Book_mingjiao_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>20<color>		0		690000000			1	1	mask			allskill_v	20	20			1961	1961	allskill_v	20	20			1996	1996	damage_all_resist	78	78					lifemax_v	2900	2900												defencedeadlystrikedamagetrim	10	10																			fastwalkrun_p	10	10	-1	-1	0	0	allseriesstateresisttime	48	48							5	100	6	11																																																																												
Tuyệt Thế Trấn Phái Nga My Tầng 1	Bí Kiếp Trấn Phái	1	1	15	1101	7	\image\sukienevent\image\event2014\Book_ermei_1.spr	\image\sukienevent\image\event2014\Book_ermei_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>1<color>		0		500000000			1	1	mask			allskill_v	1	1			1962	1962	allskill_v	1	1			1990	1990	damage_all_resist	40	40					lifemax_v	1000	1000												defencedeadlystrikedamagetrim	1	1																			fastwalkrun_p	1	1	-1	-1	0	0	allseriesstateresisttime	10	10							5	100	6	5																																																																												
Tuyệt Thế Trấn Phái Nga My Tầng 2	Bí Kiếp Trấn Phái	1	1	15	1102	7	\image\sukienevent\image\event2014\Book_ermei_1.spr	\image\sukienevent\image\event2014\Book_ermei_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>2<color>		0		510000000			1	1	mask			allskill_v	2	2			1962	1962	allskill_v	2	2			1990	1990	damage_all_resist	42	42					lifemax_v	1100	1100												defencedeadlystrikedamagetrim	1	1																			fastwalkrun_p	1	1	-1	-1	0	0	allseriesstateresisttime	12	12							5	100	6	5																																																																												
Tuyệt Thế Trấn Phái Nga My Tầng 3	Bí Kiếp Trấn Phái	1	1	15	1103	7	\image\sukienevent\image\event2014\Book_ermei_1.spr	\image\sukienevent\image\event2014\Book_ermei_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>3<color>		0		520000000			1	1	mask			allskill_v	3	3			1962	1962	allskill_v	3	3			1990	1990	damage_all_resist	44	44					lifemax_v	1200	1200												defencedeadlystrikedamagetrim	2	2																			fastwalkrun_p	2	2	-1	-1	0	0	allseriesstateresisttime	14	14							5	100	6	5																																																																												
Tuyệt Thế Trấn Phái Nga My Tầng 4	Bí Kiếp Trấn Phái	1	1	15	1104	7	\image\sukienevent\image\event2014\Book_ermei_1.spr	\image\sukienevent\image\event2014\Book_ermei_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>4<color>		0		530000000			1	1	mask			allskill_v	4	4			1962	1962	allskill_v	4	4			1990	1990	damage_all_resist	46	46					lifemax_v	1300	1300												defencedeadlystrikedamagetrim	2	2																			fastwalkrun_p	2	2	-1	-1	0	0	allseriesstateresisttime	16	16							5	100	6	5																																																																												
Tuyệt Thế Trấn Phái Nga My Tầng 5	Bí Kiếp Trấn Phái	1	1	15	1105	7	\image\sukienevent\image\event2014\Book_ermei_1.spr	\image\sukienevent\image\event2014\Book_ermei_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>5<color>		0		540000000			1	1	mask			allskill_v	5	5			1962	1962	allskill_v	5	5			1990	1990	damage_all_resist	48	48					lifemax_v	1400	1400												defencedeadlystrikedamagetrim	3	3																			fastwalkrun_p	3	3	-1	-1	0	0	allseriesstateresisttime	18	18							5	100	6	5																																																																												
Tuyệt Thế Trấn Phái Nga My Tầng 6	Bí Kiếp Trấn Phái	1	1	15	1106	7	\image\sukienevent\image\event2014\Book_ermei_1.spr	\image\sukienevent\image\event2014\Book_ermei_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>6<color>		0		550000000			1	1	mask			allskill_v	6	6			1962	1962	allskill_v	6	6			1990	1990	damage_all_resist	50	50					lifemax_v	1500	1500												defencedeadlystrikedamagetrim	3	3																			fastwalkrun_p	3	3	-1	-1	0	0	allseriesstateresisttime	20	20							5	100	6	5																																																																												
Tuyệt Thế Trấn Phái Nga My Tầng 7	Bí Kiếp Trấn Phái	1	1	15	1107	7	\image\sukienevent\image\event2014\Book_ermei_1.spr	\image\sukienevent\image\event2014\Book_ermei_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>7<color>		0		560000000			1	1	mask			allskill_v	7	7			1962	1962	allskill_v	7	7			1990	1990	damage_all_resist	52	52					lifemax_v	1600	1600												defencedeadlystrikedamagetrim	4	4																			fastwalkrun_p	4	4	-1	-1	0	0	allseriesstateresisttime	22	22							5	100	6	5																																																																												
Tuyệt Thế Trấn Phái Nga My Tầng 8	Bí Kiếp Trấn Phái	1	1	15	1108	7	\image\sukienevent\image\event2014\Book_ermei_1.spr	\image\sukienevent\image\event2014\Book_ermei_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>8<color>		0		570000000			1	1	mask			allskill_v	8	8			1962	1962	allskill_v	8	8			1990	1990	damage_all_resist	54	54					lifemax_v	1700	1700												defencedeadlystrikedamagetrim	4	4																			fastwalkrun_p	4	4	-1	-1	0	0	allseriesstateresisttime	24	24							5	100	6	5																																																																												
Tuyệt Thế Trấn Phái Nga My Tầng 9	Bí Kiếp Trấn Phái	1	1	15	1109	7	\image\sukienevent\image\event2014\Book_ermei_1.spr	\image\sukienevent\image\event2014\Book_ermei_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>9<color>		0		580000000			1	1	mask			allskill_v	9	9			1962	1962	allskill_v	9	9			1990	1990	damage_all_resist	56	56					lifemax_v	1800	1800												defencedeadlystrikedamagetrim	5	5																			fastwalkrun_p	5	5	-1	-1	0	0	allseriesstateresisttime	26	26							5	100	6	5																																																																												
Tuyệt Thế Trấn Phái Nga My Tầng 10	Bí Kiếp Trấn Phái	1	1	15	1110	7	\image\sukienevent\image\event2014\Book_ermei_1.spr	\image\sukienevent\image\event2014\Book_ermei_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>10<color>		0		590000000			1	1	mask			allskill_v	10	10			1962	1962	allskill_v	10	10			1990	1990	damage_all_resist	58	58					lifemax_v	1900	1900												defencedeadlystrikedamagetrim	5	5																			fastwalkrun_p	5	5	-1	-1	0	0	allseriesstateresisttime	28	28							5	100	6	5																																																																												
Tuyệt Thế Trấn Phái Nga My Tầng 11	Bí Kiếp Trấn Phái	1	1	15	1111	7	\image\sukienevent\image\event2014\Book_ermei_1.spr	\image\sukienevent\image\event2014\Book_ermei_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>11<color>		0		600000000			1	1	mask			allskill_v	11	11			1962	1962	allskill_v	11	11			1990	1990	damage_all_resist	60	60					lifemax_v	2000	2000												defencedeadlystrikedamagetrim	6	6																			fastwalkrun_p	6	6	-1	-1	0	0	allseriesstateresisttime	30	30							5	100	6	5																																																																												
Tuyệt Thế Trấn Phái Nga My Tầng 12	Bí Kiếp Trấn Phái	1	1	15	1112	7	\image\sukienevent\image\event2014\Book_ermei_1.spr	\image\sukienevent\image\event2014\Book_ermei_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>12<color>		0		610000000			1	1	mask			allskill_v	12	12			1962	1962	allskill_v	12	12			1990	1990	damage_all_resist	62	62					lifemax_v	2100	2100												defencedeadlystrikedamagetrim	6	6																			fastwalkrun_p	6	6	-1	-1	0	0	allseriesstateresisttime	32	32							5	100	6	5																																																																												
Tuyệt Thế Trấn Phái Nga My Tầng 13	Bí Kiếp Trấn Phái	1	1	15	1113	7	\image\sukienevent\image\event2014\Book_ermei_1.spr	\image\sukienevent\image\event2014\Book_ermei_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>13<color>		0		620000000			1	1	mask			allskill_v	13	13			1962	1962	allskill_v	13	13			1990	1990	damage_all_resist	64	64					lifemax_v	2200	2200												defencedeadlystrikedamagetrim	7	7																			fastwalkrun_p	7	7	-1	-1	0	0	allseriesstateresisttime	34	34							5	100	6	5																																																																												
Tuyệt Thế Trấn Phái Nga My Tầng 14	Bí Kiếp Trấn Phái	1	1	15	1114	7	\image\sukienevent\image\event2014\Book_ermei_1.spr	\image\sukienevent\image\event2014\Book_ermei_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>14<color>		0		630000000			1	1	mask			allskill_v	14	14			1962	1962	allskill_v	14	14			1990	1990	damage_all_resist	66	66					lifemax_v	2300	2300												defencedeadlystrikedamagetrim	7	7																			fastwalkrun_p	7	7	-1	-1	0	0	allseriesstateresisttime	36	36							5	100	6	5																																																																												
Tuyệt Thế Trấn Phái Nga My Tầng 15	Bí Kiếp Trấn Phái	1	1	15	1115	7	\image\sukienevent\image\event2014\Book_ermei_1.spr	\image\sukienevent\image\event2014\Book_ermei_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>15<color>		0		640000000			1	1	mask			allskill_v	15	15			1962	1962	allskill_v	15	15			1990	1990	damage_all_resist	68	68					lifemax_v	2400	2400												defencedeadlystrikedamagetrim	8	8																			fastwalkrun_p	8	8	-1	-1	0	0	allseriesstateresisttime	38	38							5	100	6	5																																																																												
Tuyệt Thế Trấn Phái Nga My Tầng 16	Bí Kiếp Trấn Phái	1	1	15	1116	7	\image\sukienevent\image\event2014\Book_ermei_1.spr	\image\sukienevent\image\event2014\Book_ermei_0.spr	32	<color=yellow>Tuyệt Thế Võ Công Trấn Phái - Cấp: <color=cyan>16<color>		0		650000000			1	1	mask			allskill_v	16	16			1962	1962	allskill_v	16	16			1990	1990	damage_all_resist	70	70					lifemax_v	2500	2500												defencedeadlystrikedamagetrim	8	8																			fastwalkrun_p	8	8	-1	-1	0	0	allseriesstateresisttime	40	40							5	100	6	5																																																																												
